,logtype,@timestamp,system,hostname,loghost,envname,procname,procid,module,keywname,keywvalue,keymask,logtext,errstack,errstackidx,errlocation,errseverity
313,LOG,2018-12-21T00:59:09.229Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,(OBS.NAME: SCI_V1366Ori_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161409),0,0,,
314,LOG,2018-12-28T04:20:09.712Z,GRAVITY,wgv,wgv,wgv,bob_34005,226,seq,,,,(OBS.NAME: B02_HD25165_MED_SPLIT // OBS.ID: 200452165),0,0,,
315,LOG,2018-12-28T04:28:16.507Z,GRAVITY,wgv,wgv,wgv,bob_34005,226,seq,,,,OB finished (TERMINATED) in 487 seconds at 2018-12-28T04:28:16,0,0,,
316,LOG,2018-12-20T08:54:42.676Z,GRAVITY,wgv,wgv,wgv,bob_ins,164,seq,,,,OB started at 2018-12-20T08:54:42,0,0,,
317,LOG,2018-12-20T08:54:42.676Z,GRAVITY,wgv,wgv,wgv,bob_ins,164,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
318,LOG,2018-12-23T04:11:33.227Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,(OBS.NAME: SCI_IRAS08544-4431_A // OBS.ID: 2066533),0,0,,
319,LOG,2018-12-23T04:55:58.930Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB finished (TERMINATED) in 1248 seconds at 2018-12-23T04:55:58,0,0,,
320,LOG,2018-12-22T03:56:06.777Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 1083 seconds at 2018-12-22T03:56:06,0,0,,
321,LOG,2018-12-22T03:56:12.504Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB started at 2018-12-22T03:56:12,0,0,,
322,LOG,2018-12-21T05:18:30.694Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB aborted after 1 seconds at 2018-12-21T05:17:33,0,0,,
323,LOG,2018-12-25T01:28:51.580Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,(OBS.NAME: CAL_delPhe // OBS.ID: 2062948),0,0,,
324,LOG,2018-12-27T00:34:16.927Z,GRAVITY,wgv,wgv,wgv,bob_9711,139,seq,,,,OB started at 2018-12-27T00:34:16,0,0,,
325,LOG,2018-12-27T00:50:10.946Z,GRAVITY,wgv,wgv,wgv,bob_9711,139,seq,,,,OB finished (TERMINATED) in 954 seconds at 2018-12-27T00:50:10,0,0,,
326,LOG,2018-12-24T02:52:25.428Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,ACK ABORT (red),0,0,,
327,LOG,2018-12-19T02:55:36.544Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: SCI_hv11423_MR // OBS.ID: 200455321),0,0,,
328,LOG,2018-12-24T02:31:19.064Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2226326),0,0,,
329,LOG,2018-12-20T07:40:45.306Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,OB started at 2018-12-20T07:40:45,0,0,,
330,LOG,2018-12-20T07:46:23.007Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,OB finished (TERMINATED) in 338 seconds at 2018-12-20T07:46:23,0,0,,
331,LOG,2018-12-20T08:07:02.703Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,(OBS.NAME: SCI_G282_2988_MR_K7.0_MACAO // OBS.ID: 2171511),0,0,,
332,LOG,2018-12-23T17:39:23.882Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-23T17:39:23,0,0,,
333,LOG,2018-12-23T17:39:23.882Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
334,LOG,2018-12-27T02:38:54.337Z,GRAVITY,wgv,wgv,wgv,bob_9711,139,seq,,,,OB finished (TERMINATED) in 828 seconds at 2018-12-27T02:38:54,0,0,,
335,LOG,2018-12-23T06:08:23.961Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB finished (TERMINATED) in 953 seconds at 2018-12-23T06:08:23,0,0,,
336,LOG,2018-12-19T03:32:50.578Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T03:32:50,0,0,,
337,LOG,2018-12-24T00:53:17.748Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,"Parallel : WaitForAll failed, reason : ACK ABORT (red)",0,0,,
338,LOG,2018-12-24T00:53:19.900Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB aborted after 1873 seconds at 2018-12-24T00:53:19,0,0,,
339,LOG,2018-12-24T02:31:09.713Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB finished (TERMINATED) in 1063 seconds at 2018-12-24T02:31:09,0,0,,
340,LOG,2018-12-19T03:13:34.666Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB finished (TERMINATED) in 1078 seconds at 2018-12-19T03:13:34,0,0,,
341,LOG,2018-12-19T03:13:53.113Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T03:13:53,0,0,,
342,LOG,2018-12-19T03:21:38.426Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB paused at 2018-12-19T03:21:38,0,0,,
343,LOG,2018-12-17T04:53:09.994Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,OB started at 2018-12-17T04:53:09,0,0,,
344,LOG,2018-12-21T05:23:11.821Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T05:23:11,0,0,,
345,LOG,2018-12-25T04:39:48.352Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB started at 2018-12-25T04:39:48,0,0,,
346,LOG,2018-12-22T03:38:03.575Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB started at 2018-12-22T03:38:03,0,0,,
347,LOG,2018-12-22T03:38:03.575Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: CAL_hd58215_HR // OBS.ID: 2230582),0,0,,
348,LOG,2018-12-25T04:23:21.815Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB started at 2018-12-25T04:23:21,0,0,,
349,LOG,2018-12-25T04:23:21.815Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,(OBS.NAME: CAL_HD54878 // OBS.ID: 2165998),0,0,,
350,LOG,2018-12-18T07:20:31.353Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB aborted after 0 seconds at 2018-12-18T07:20:29,0,0,,
351,LOG,2018-12-18T07:20:48.379Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB started at 2018-12-18T07:20:48,0,0,,
352,LOG,2018-12-18T07:23:52.853Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,(OBS.NAME: CAL_HD45674 // OBS.ID: 2166125),0,0,,
353,LOG,2018-12-18T07:41:28.670Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,(OBS.NAME: B02_HD76110_MED_SPLIT // OBS.ID: 200452474),0,0,,
354,LOG,2018-12-22T05:46:06.066Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 1412 seconds at 2018-12-22T05:46:06,0,0,,
355,LOG,2018-12-22T05:58:51.863Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 762 seconds at 2018-12-22T05:58:51,0,0,,
356,LOG,2018-12-18T07:20:29.387Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB started at 2018-12-18T07:20:29,0,0,,
357,LOG,2018-12-18T07:20:29.387Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: CAL_HD45674 // OBS.ID: 2166125),0,0,,
358,LOG,2018-12-18T07:20:50.944Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB aborted after 0 seconds at 2018-12-18T07:20:48,0,0,,
359,LOG,2018-12-18T07:23:02.575Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,(OBS.NAME: CAL_HD45674 // OBS.ID: 2166125),0,0,,
360,LOG,2018-12-18T07:34:48.420Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,OB aborted after 1 seconds at 2018-12-18T07:34:39,0,0,,
361,LOG,2018-12-18T07:38:39.996Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,(OBS.NAME: B02_HD76110_MED_SPLIT // OBS.ID: 200452474),0,0,,
362,LOG,2018-12-18T07:39:02.033Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,OB aborted after 1 seconds at 2018-12-18T07:38:40,0,0,,
363,LOG,2018-12-23T07:34:51.819Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB started at 2018-12-23T07:34:51,0,0,,
364,LOG,2018-12-17T06:31:31.944Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,OB started at 2018-12-17T06:31:31,0,0,,
365,LOG,2018-12-24T05:47:16.491Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB finished (TERMINATED) in 1939 seconds at 2018-12-24T05:47:16,0,0,,
366,LOG,2018-12-24T05:47:22.339Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: SCI_SOri // OBS.ID: 2093475),0,0,,
367,LOG,2018-12-21T07:38:48.351Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,(OBS.NAME: CAL_G233.8306_MR_K6.1_MACAO // OBS.ID: 2171212),0,0,,
368,LOG,2018-12-29T12:44:44.765Z,GRAVITY,wgv,wgv,wgv,bob_ins,45,seq,,,,OB finished (TERMINATED) in 30408 seconds at 2018-12-29T12:44:44,0,0,,
369,LOG,2018-12-27T04:11:45.984Z,GRAVITY,wgv,wgv,wgv,bob_ins,15,seq,,,,ACK ABORT (red),0,0,,
370,LOG,2018-12-27T06:14:59.297Z,GRAVITY,wgv,wgv,wgv,bob_ins,15,seq,,,,OB aborted after 5842 seconds at 2018-12-27T06:14:41,0,0,,
371,LOG,2018-12-20T08:07:02.703Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,OB started at 2018-12-20T08:07:02,0,0,,
372,LOG,2018-12-26T07:13:29.308Z,GRAVITY,wgv,wgv,wgv,bob_ins,170,seq,,,,OB finished (TERMINATED) in 4137 seconds at 2018-12-26T07:13:29,0,0,,
373,LOG,2018-12-27T02:25:06.676Z,GRAVITY,wgv,wgv,wgv,bob_9711,139,seq,,,,OB started at 2018-12-27T02:25:06,0,0,,
374,LOG,2018-12-27T02:25:06.676Z,GRAVITY,wgv,wgv,wgv,bob_9711,139,seq,,,,(OBS.NAME: M05_HD37877_MED_SPLIT // OBS.ID: 200454292),0,0,,
375,LOG,2018-12-22T09:07:17.658Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 845 seconds at 2018-12-22T09:07:17,0,0,,
376,LOG,2018-12-22T11:49:48.394Z,GRAVITY,wgv,wgv,wgv,bob_ins,225,seq,,,,OB finished (TERMINATED) in 9422 seconds at 2018-12-22T11:49:48,0,0,,
377,LOG,2018-12-20T07:40:26.367Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,OB finished (TERMINATED) in 1606 seconds at 2018-12-20T07:40:26,0,0,,
378,LOG,2018-12-20T07:40:45.306Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,(OBS.NAME: CAL_HD94509 // OBS.ID: 2139831),0,0,,
379,LOG,2018-12-20T07:46:29.557Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,OB started at 2018-12-20T07:46:29,0,0,,
380,LOG,2018-12-20T07:46:29.557Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,(OBS.NAME: CAL_G282_2988_MR_K7.0_MACAO // OBS.ID: 2171514),0,0,,
381,LOG,2018-12-28T03:18:35.394Z,GRAVITY,wgv,wgv,wgv,bob_41814,111,seq,,,,(OBS.NAME: B02_HD25165_MED_SPLIT // OBS.ID: 200452165),0,0,,
382,LOG,2018-12-28T03:18:38.187Z,GRAVITY,wgv,wgv,wgv,bob_41814,111,seq,,,,OB aborted after 0 seconds at 2018-12-28T03:18:35,0,0,,
383,LOG,2018-12-28T03:18:57.202Z,GRAVITY,wgv,wgv,wgv,bob_41814,111,seq,,,,OB started at 2018-12-28T03:18:57,0,0,,
384,LOG,2018-12-28T03:18:57.202Z,GRAVITY,wgv,wgv,wgv,bob_41814,111,seq,,,,(OBS.NAME: B02_HD25165_MED_SPLIT // OBS.ID: 200452165),0,0,,
385,LOG,2018-12-28T03:19:00.748Z,GRAVITY,wgv,wgv,wgv,bob_41814,111,seq,,,,OB aborted after 0 seconds at 2018-12-28T03:18:57,0,0,,
386,LOG,2018-12-28T03:20:17.210Z,GRAVITY,wgv,wgv,wgv,bob_41814,111,seq,,,,OB started at 2018-12-28T03:20:17,0,0,,
387,LOG,2018-12-28T03:23:52.615Z,GRAVITY,wgv,wgv,wgv,bob_41814,111,seq,,,,OB aborted after 0 seconds at 2018-12-28T03:23:49,0,0,,
388,LOG,2018-12-28T03:25:33.808Z,GRAVITY,wgv,wgv,wgv,bob_17694,150,seq,,,,OB started at 2018-12-28T03:25:33,0,0,,
389,LOG,2018-12-28T03:26:39.326Z,GRAVITY,wgv,wgv,wgv,bob_17694,150,seq,,,,(OBS.NAME: B02_HD25165_MED_SPLIT // OBS.ID: 200452165),0,0,,
390,LOG,2018-12-28T03:28:32.902Z,GRAVITY,wgv,wgv,wgv,bob_17694,150,seq,,,,OB started at 2018-12-28T03:28:32,0,0,,
391,LOG,2018-12-28T03:30:19.751Z,GRAVITY,wgv,wgv,wgv,bob_17694,150,seq,,,,OB started at 2018-12-28T03:30:19,0,0,,
392,LOG,2018-12-28T03:57:11.779Z,GRAVITY,wgv,wgv,wgv,bob_34005,226,seq,,,,OB finished (TERMINATED) in 583 seconds at 2018-12-28T03:57:11,0,0,,
393,LOG,2018-12-19T01:10:18.429Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,ERROR: ACK ABORT (red),0,0,,
394,LOG,2018-12-19T01:11:06.534Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T01:11:06,0,0,,
395,LOG,2018-12-19T01:11:06.534Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: CAL_hd3738_LR // OBS.ID: 2228640),0,0,,
396,LOG,2018-12-24T00:55:16.273Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T00:55:16,0,0,,
397,LOG,2018-12-22T02:39:02.249Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 1019 seconds at 2018-12-22T02:39:02,0,0,,
398,LOG,2018-12-22T02:39:22.491Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2230545),0,0,,
399,LOG,2018-12-30T01:37:23.552Z,GRAVITY,wgv,wgv,wgv,bob_884,147,seq,,,,OB aborted after 3614 seconds at 2018-12-30T01:37:23,0,0,,
400,LOG,2018-12-21T01:52:55.311Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T01:52:55,0,0,,
401,LOG,2018-12-21T01:52:55.311Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,(OBS.NAME: SCI_V1366Ori_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161409),0,0,,
402,LOG,2018-12-24T03:17:55.416Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T03:17:55,0,0,,
403,LOG,2018-12-18T01:14:52.314Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB finished (TERMINATED) in 462 seconds at 2018-12-18T01:14:52,0,0,,
404,LOG,2018-12-21T23:42:12.689Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 20390 seconds at 2018-12-21T23:42:12,0,0,,
405,LOG,2018-12-22T00:56:38.010Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB started at 2018-12-22T00:56:38,0,0,,
406,LOG,2018-12-22T00:56:38.010Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: B02_HD720_MED_SPLIT // OBS.ID: 200452456),0,0,,
407,LOG,2018-12-22T00:57:17.759Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,ERROR: ACK ABORT (red),0,0,,
408,LOG,2018-12-22T00:57:17.768Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,ACK ABORT (red),0,0,,
409,LOG,2018-12-23T03:42:57.388Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB finished (TERMINATED) in 3453 seconds at 2018-12-23T03:42:57,0,0,,
410,LOG,2018-12-21T02:53:17.303Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB aborted after 436 seconds at 2018-12-21T02:53:17,0,0,,
411,LOG,2018-12-24T02:52:25.437Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB aborted after 1266 seconds at 2018-12-24T02:52:25,0,0,,
412,LOG,2018-12-19T02:55:27.936Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,ERROR: ACK ABORT (red),0,0,,
413,LOG,2018-12-19T02:55:27.947Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB aborted after 619 seconds at 2018-12-19T02:55:27,0,0,,
414,LOG,2018-12-24T02:31:19.064Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T02:31:19,0,0,,
415,LOG,2018-12-24T01:14:31.451Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2226326),0,0,,
416,LOG,2018-12-28T03:59:26.125Z,GRAVITY,wgv,wgv,wgv,bob_34005,226,seq,,,,OB started at 2018-12-28T03:59:26,0,0,,
417,LOG,2018-12-28T03:59:26.125Z,GRAVITY,wgv,wgv,wgv,bob_34005,226,seq,,,,(OBS.NAME: M05_HD37877_MED_SPLIT // OBS.ID: 200454292),0,0,,
418,LOG,2018-12-23T04:34:51.575Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB finished (TERMINATED) in 1398 seconds at 2018-12-23T04:34:51,0,0,,
419,LOG,2018-12-23T05:50:23.514Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB started at 2018-12-23T05:50:23,0,0,,
420,LOG,2018-12-23T05:50:23.514Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2230545),0,0,,
421,LOG,2018-12-23T05:52:02.180Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,ACK ABORT (red),0,0,,
422,LOG,2018-12-23T06:08:29.698Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2230545),0,0,,
423,LOG,2018-12-19T03:32:50.579Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: CAL_hd6632_MR // OBS.ID: 200455324),0,0,,
424,LOG,2018-12-17T04:55:33.576Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,ACK ABORT (red),0,0,,
425,LOG,2018-12-17T04:55:33.586Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,OB aborted after 144 seconds at 2018-12-17T04:55:33,0,0,,
426,LOG,2018-12-25T04:58:44.937Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB started at 2018-12-25T04:58:44,0,0,,
427,LOG,2018-12-19T03:21:41.024Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB continued at 2018-12-19T03:21:41,0,0,,
428,LOG,2018-12-24T03:58:04.669Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T03:58:04,0,0,,
429,LOG,2018-12-21T05:17:32.859Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T05:17:32,0,0,,
430,LOG,2018-12-21T05:17:32.859Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,(OBS.NAME: SCI_HIP28153_2 // OBS.ID: 2162683),0,0,,
431,LOG,2018-12-21T05:20:08.668Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T05:20:08,0,0,,
432,LOG,2018-12-21T05:23:16.592Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB aborted after 1 seconds at 2018-12-21T05:23:12,0,0,,
433,LOG,2018-12-24T02:52:31.828Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T02:52:31,0,0,,
434,LOG,2018-12-19T02:55:27.941Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,ACK ABORT (red),0,0,,
435,LOG,2018-12-21T05:05:32.478Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB aborted after 0 seconds at 2018-12-21T05:05:27,0,0,,
436,LOG,2018-12-21T05:06:52.086Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T05:06:52,0,0,,
437,LOG,2018-12-22T03:05:29.296Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2230545),0,0,,
438,LOG,2018-12-21T05:08:13.169Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB aborted after 0 seconds at 2018-12-21T05:06:52,0,0,,
439,LOG,2018-12-24T02:12:49.217Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,ACK ABORT (red),0,0,,
440,LOG,2018-12-24T02:12:49.227Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB aborted after 138 seconds at 2018-12-24T02:12:49,0,0,,
441,LOG,2018-12-24T02:13:26.311Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: CAL_HIP17272_new // OBS.ID: 2231308),0,0,,
442,LOG,2018-12-24T07:08:06.540Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: SCI_RLeo // OBS.ID: 2093506),0,0,,
443,LOG,2018-12-25T04:23:16.124Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB finished (TERMINATED) in 2776 seconds at 2018-12-25T04:23:16,0,0,,
444,LOG,2018-12-19T02:08:41.790Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB finished (TERMINATED) in 1646 seconds at 2018-12-19T02:08:41,0,0,,
445,LOG,2018-12-22T02:49:08.360Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: CAL_hd58215_HR // OBS.ID: 2230582),0,0,,
446,LOG,2018-12-25T03:15:19.303Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,(OBS.NAME: CAL_HD45674 // OBS.ID: 2165995),0,0,,
447,LOG,2018-12-22T03:37:44.820Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 1935 seconds at 2018-12-22T03:37:44,0,0,,
448,LOG,2018-12-17T06:09:10.292Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,(OBS.NAME: CAL_HD45674 // OBS.ID: 2166114),0,0,,
449,LOG,2018-12-24T05:14:30.101Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB finished (TERMINATED) in 1482 seconds at 2018-12-24T05:14:30,0,0,,
450,LOG,2018-12-24T05:14:57.027Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T05:14:57,0,0,,
451,LOG,2018-12-23T06:26:59.923Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB started at 2018-12-23T06:26:59,0,0,,
452,LOG,2018-12-25T05:37:16.635Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB started at 2018-12-25T05:37:16,0,0,,
453,LOG,2018-12-25T05:37:16.635Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,(OBS.NAME: CAL_HD54878 // OBS.ID: 2166026),0,0,,
454,LOG,2018-12-24T04:24:40.194Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T04:24:40,0,0,,
455,LOG,2018-12-23T06:52:12.203Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB aborted after 295 seconds at 2018-12-23T06:52:12,0,0,,
456,LOG,2018-12-23T06:52:16.207Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB started at 2018-12-23T06:52:16,0,0,,
457,LOG,2018-12-22T04:45:56.078Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 1163 seconds at 2018-12-22T04:45:56,0,0,,
458,LOG,2018-12-28T04:37:47.929Z,GRAVITY,wgv,wgv,wgv,bob_ins,155,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
459,LOG,2018-12-28T04:37:47.929Z,GRAVITY,wgv,wgv,wgv,bob_ins,155,seq,,,,OB started at 2018-12-28T04:37:47,0,0,,
460,LOG,2018-12-28T06:21:53.164Z,GRAVITY,wgv,wgv,wgv,bob_ins,155,seq,,,,OB finished (TERMINATED) in 6246 seconds at 2018-12-28T06:21:53,0,0,,
461,LOG,2018-12-28T04:19:51.997Z,GRAVITY,wgv,wgv,wgv,bob_34005,226,seq,,,,OB finished (TERMINATED) in 1225 seconds at 2018-12-28T04:19:51,0,0,,
462,LOG,2018-12-18T07:20:48.379Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: CAL_HD45674 // OBS.ID: 2166125),0,0,,
463,LOG,2018-12-18T07:23:02.575Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,OB started at 2018-12-18T07:23:02,0,0,,
464,LOG,2018-12-18T07:23:07.462Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,OB aborted after 1 seconds at 2018-12-18T07:23:03,0,0,,
465,LOG,2018-12-18T07:23:52.853Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,OB started at 2018-12-18T07:23:52,0,0,,
466,LOG,2018-12-18T07:34:38.618Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,(OBS.NAME: CAL_HD45674 // OBS.ID: 2166125),0,0,,
467,LOG,2018-12-18T07:36:20.635Z,GRAVITY,wgv,wgv,wgv,bob_2797,114,seq,,,,(OBS.NAME: B02_HD76110_MED_SPLIT // OBS.ID: 200452474),0,0,,
468,LOG,2018-12-22T04:22:30.234Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 1578 seconds at 2018-12-22T04:22:30,0,0,,
