,logtype,@timestamp,system,hostname,loghost,envname,procname,procid,module,keywname,keywvalue,keymask,logtext,errstack,errstackidx,errlocation,errseverity
296,LOG,2018-11-18T05:52:47.030Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,ACK ABORT (red),0.0,0.0,,
297,LOG,2018-11-18T05:45:24.067Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,(OBS.NAME: M05_HD38920_MED_SPLIT // OBS.ID: 200454307),0.0,0.0,,
298,LOG,2018-11-18T06:00:09.108Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,(OBS.NAME: SCI_WDS_J05353-0523BE_dual-offaxis // OBS.ID: 200454404),0.0,0.0,,
299,LOG,2018-11-19T07:18:27.846Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB finished (TERMINATED) in 1822 seconds at 2018-11-19T07:18:27,0.0,0.0,,
300,LOG,2018-11-20T08:55:56.866Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB started at 2018-11-20T08:55:56,0.0,0.0,,
301,LOG,2018-11-20T09:29:42.689Z,GRAVITY,wgv,wgv,wgv,bob_ins,187.0,seq,,,,OB started at 2018-11-20T09:29:42,0.0,0.0,,
302,LOG,2018-11-19T06:05:52.134Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: SCI_LkCa15_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161396),0.0,0.0,,
303,LOG,2018-11-19T08:41:38.969Z,GRAVITY,wgv,wgv,wgv,bob_ins,242.0,seq,,,,OB started at 2018-11-19T08:41:38,0.0,0.0,,
304,LOG,2018-11-19T07:55:13.600Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: CAL_HD37409_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161371),0.0,0.0,,
305,LOG,2018-11-25T01:03:08.371Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB finished (TERMINATED) in 1050 seconds at 2018-11-25T01:03:08,0.0,0.0,,
306,LOG,2018-11-25T01:03:46.659Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,(OBS.NAME: B02_HD8498_MED_SPLIT // OBS.ID: 200452522),0.0,0.0,,
307,LOG,2018-11-18T06:46:26.787Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T06:46:26,0.0,0.0,,
308,LOG,2018-11-25T01:53:46.468Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,(OBS.NAME: SCI_WDS_J01278-1054AB_dual // OBS.ID: 200429862),0.0,0.0,,
309,LOG,2018-11-18T06:36:47.604Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB finished (TERMINATED) in 934 seconds at 2018-11-18T06:36:47,0.0,0.0,,
310,LOG,2018-11-19T05:29:18.123Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB finished (TERMINATED) in 1207 seconds at 2018-11-19T05:29:18,0.0,0.0,,
311,LOG,2018-11-19T07:55:13.600Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T07:55:13,0.0,0.0,,
312,LOG,2018-11-23T08:11:04.371Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB continued at 2018-11-23T08:11:04,0.0,0.0,,
313,LOG,2018-11-23T07:29:21.517Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,ACK ABORT (red),0.0,0.0,,
314,LOG,2018-11-23T07:41:04.108Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB started at 2018-11-23T07:41:04,0.0,0.0,,
315,LOG,2018-11-23T07:14:59.098Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB aborted after 431 seconds at 2018-11-23T07:14:59,0.0,0.0,,
316,LOG,2018-11-23T07:15:21.832Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,(OBS.NAME: SCI_WDS_J05353-0523BE_dual-onaxis // OBS.ID: 200454401),0.0,0.0,,
317,LOG,2018-11-23T06:30:23.702Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,(OBS.NAME: SCI_WDS_J05353-0523BE_dual-onaxis // OBS.ID: 200454401),0.0,0.0,,
318,LOG,2018-11-23T07:07:48.297Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,(OBS.NAME: SCI_WDS_J05353-0523BE_dual-onaxis // OBS.ID: 200454401),0.0,0.0,,
319,LOG,2018-11-23T06:30:23.701Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB started at 2018-11-23T06:30:23,0.0,0.0,,
320,LOG,2018-11-23T07:29:21.556Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB aborted after 840 seconds at 2018-11-23T07:29:21,0.0,0.0,,
321,LOG,2018-11-23T05:49:00.458Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
322,LOG,2018-11-23T05:49:03.863Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB started at 2018-11-23T05:49:03,0.0,0.0,,
323,LOG,2018-11-23T05:49:03.864Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,(OBS.NAME: SCI_thetaOriB2-B3-B4 // OBS.ID: 2216808),0.0,0.0,,
324,LOG,2018-11-23T05:50:41.184Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,(OBS.NAME: SCI_thetaOriB2-B3-B4 // OBS.ID: 2216808),0.0,0.0,,
325,LOG,2018-11-24T04:53:41.243Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB finished (TERMINATED) in 576 seconds at 2018-11-24T04:53:41,0.0,0.0,,
326,LOG,2018-11-23T03:17:07.832Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB finished (TERMINATED) in 1221 seconds at 2018-11-23T03:17:07,0.0,0.0,,
327,LOG,2018-11-24T04:22:55.925Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,(OBS.NAME: SCI_TYC7027-600-1 // OBS.ID: 200454625),0.0,0.0,,
328,LOG,2018-11-24T05:46:11.970Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB started at 2018-11-24T05:46:11,0.0,0.0,,
329,LOG,2018-11-24T06:22:06.377Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB finished (TERMINATED) in 1568 seconds at 2018-11-24T06:22:06,0.0,0.0,,
330,LOG,2018-11-23T04:42:32.803Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
331,LOG,2018-11-23T04:42:32.885Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB aborted after 1273 seconds at 2018-11-23T04:42:32,0.0,0.0,,
332,LOG,2018-11-23T04:42:35.647Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB started at 2018-11-23T04:42:35,0.0,0.0,,
333,LOG,2018-11-23T01:01:31.478Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,ACK ABORT (red),0.0,0.0,,
334,LOG,2018-11-23T01:01:31.507Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB aborted after 1602 seconds at 2018-11-23T01:01:31,0.0,0.0,,
335,LOG,2018-11-24T04:35:48.070Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB finished (TERMINATED) in 773 seconds at 2018-11-24T04:35:48,0.0,0.0,,
336,LOG,2018-11-24T04:37:47.635Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB started at 2018-11-24T04:37:47,0.0,0.0,,
337,LOG,2018-11-24T05:03:27.328Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB paused at 2018-11-24T05:03:27,0.0,0.0,,
338,LOG,2018-11-24T05:15:13.408Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB started at 2018-11-24T05:15:13,0.0,0.0,,
339,LOG,2018-11-24T05:18:43.132Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB aborted after 205 seconds at 2018-11-24T05:18:38,0.0,0.0,,
340,LOG,2018-11-24T05:22:55.544Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,(OBS.NAME: SCI_NGC1365_dual // OBS.ID: 200454613),0.0,0.0,,
341,LOG,2018-11-24T05:11:46.315Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB finished (TERMINATED) in 927 seconds at 2018-11-24T05:11:46,0.0,0.0,,
342,LOG,2018-11-23T02:19:20.701Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB aborted after 4470 seconds at 2018-11-23T02:19:20,0.0,0.0,,
343,LOG,2018-11-18T06:09:25.840Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB aborted after 2 seconds at 2018-11-18T06:09:25,0.0,0.0,,
344,LOG,2018-11-23T05:23:04.508Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB finished (TERMINATED) in 2349 seconds at 2018-11-23T05:23:04,0.0,0.0,,
345,LOG,2018-11-23T05:23:23.434Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,(OBS.NAME: SCI_thetaOriB2-B3-B4 // OBS.ID: 2216808),0.0,0.0,,
346,LOG,2018-11-23T05:27:25.420Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,(OBS.NAME: SCI_thetaOriB2-B3-B4 // OBS.ID: 2216808),0.0,0.0,,
347,LOG,2018-11-22T00:50:00.171Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,(OBS.NAME: HD142 // OBS.ID: 2215842),0.0,0.0,,
348,LOG,2018-11-21T22:21:53.482Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0.0,0.0,,
349,LOG,2018-11-21T21:39:42.713Z,GRAVITY,wgv,wgv,wgv,bob_14115,227.0,seq,,,,OB aborted after 802 seconds at 2018-11-21T21:39:34,0.0,0.0,,
350,LOG,2018-11-24T01:35:17.696Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,(OBS.NAME: SCI_WDS_J01278-1054AB_dual // OBS.ID: 200429862),0.0,0.0,,
351,LOG,2018-11-24T00:18:19.307Z,GRAVITY,wgv,wgv,wgv,bob_46057,237.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
352,LOG,2018-11-24T00:19:02.765Z,GRAVITY,wgv,wgv,wgv,bob_46057,237.0,seq,,,,OB started at 2018-11-24T00:19:02,0.0,0.0,,
353,LOG,2018-11-25T03:59:04.778Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB finished (TERMINATED) in 1649 seconds at 2018-11-25T03:59:04,0.0,0.0,,
354,LOG,2018-11-25T03:59:28.044Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,(OBS.NAME: CAL_HD44666 // OBS.ID: 2176909),0.0,0.0,,
355,LOG,2018-11-24T00:36:52.782Z,GRAVITY,wgv,wgv,wgv,bob_46057,237.0,seq,,,,OB continued at 2018-11-24T00:36:52,0.0,0.0,,
356,LOG,2018-11-25T04:35:01.599Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB paused at 2018-11-25T04:35:01,0.0,0.0,,
357,LOG,2018-11-24T00:18:19.311Z,GRAVITY,wgv,wgv,wgv,bob_46057,237.0,seq,,,,ACK ABORT (red),0.0,0.0,,
358,LOG,2018-11-24T00:18:19.342Z,GRAVITY,wgv,wgv,wgv,bob_46057,237.0,seq,,,,OB aborted after 681 seconds at 2018-11-24T00:18:19,0.0,0.0,,
359,LOG,2018-11-25T03:38:50.266Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB continued at 2018-11-25T03:38:50,0.0,0.0,,
360,LOG,2018-11-25T02:09:54.856Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB started at 2018-11-25T02:09:54,0.0,0.0,,
361,LOG,2018-11-25T01:17:47.334Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB paused at 2018-11-25T01:17:47,0.0,0.0,,
362,LOG,2018-11-24T00:06:49.703Z,GRAVITY,wgv,wgv,wgv,bob_46057,237.0,seq,,,,OB aborted after 40 seconds at 2018-11-24T00:06:49,0.0,0.0,,
363,LOG,2018-11-26T07:44:07.004Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB finished (TERMINATED) in 1483 seconds at 2018-11-26T07:44:06,0.0,0.0,,
364,LOG,2018-11-26T08:28:42.102Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB finished (TERMINATED) in 1291 seconds at 2018-11-26T08:28:42,0.0,0.0,,
365,LOG,2018-11-26T08:28:52.486Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB started at 2018-11-26T08:28:52,0.0,0.0,,
366,LOG,2018-11-26T09:11:39.472Z,GRAVITY,wgv,wgv,wgv,bob_ins,216.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0.0,0.0,,
367,LOG,2018-11-26T08:50:38.803Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB finished (TERMINATED) in 1306 seconds at 2018-11-26T08:50:38,0.0,0.0,,
368,LOG,2018-11-26T07:19:23.211Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB started at 2018-11-26T07:19:23,0.0,0.0,,
369,LOG,2018-11-26T03:35:01.642Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB started at 2018-11-26T03:35:01,0.0,0.0,,
370,LOG,2018-11-25T00:28:33.948Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB aborted after 93 seconds at 2018-11-25T00:28:33,0.0,0.0,,
371,LOG,2018-11-25T00:29:31.926Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB aborted after 46 seconds at 2018-11-25T00:29:26,0.0,0.0,,
372,LOG,2018-11-24T21:59:40.582Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB finished (TERMINATED) in 3647 seconds at 2018-11-24T21:59:40,0.0,0.0,,
373,LOG,2018-11-18T08:04:35.638Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T08:04:35,0.0,0.0,,
374,LOG,2018-12-01T20:18:17.937Z,GRAVITY,wgv,wgv,wgv,bob_47608,64.0,seq,,,,OB started at 2018-12-01T20:18:17,0.0,0.0,,
375,LOG,2018-11-18T06:09:23.115Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T06:09:23,0.0,0.0,,
376,LOG,2018-11-18T06:09:47.937Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T06:09:47,0.0,0.0,,
377,LOG,2018-11-18T08:04:08.085Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB finished (TERMINATED) in 2162 seconds at 2018-11-18T08:04:08,0.0,0.0,,
378,LOG,2018-11-18T05:54:05.397Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T05:54:05,0.0,0.0,,
379,LOG,2018-11-18T05:57:48.488Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,ACK ABORT (red),0.0,0.0,,
380,LOG,2018-11-18T05:46:59.887Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,(OBS.NAME: SCI_WDS_J05353-0523AE_dual-onaxis // OBS.ID: 200429856),0.0,0.0,,
381,LOG,2018-11-18T05:52:47.068Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB aborted after 348 seconds at 2018-11-18T05:52:47,0.0,0.0,,
382,LOG,2018-11-19T06:05:52.134Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T06:05:52,0.0,0.0,,
383,LOG,2018-11-20T09:29:42.689Z,GRAVITY,wgv,wgv,wgv,bob_ins,187.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0.0,0.0,,
384,LOG,2018-11-18T06:21:13.524Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T06:21:13,0.0,0.0,,
385,LOG,2018-11-18T06:46:26.787Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,(OBS.NAME: SCI_CQTau_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161384),0.0,0.0,,
386,LOG,2018-11-18T06:41:37.569Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T06:41:37,0.0,0.0,,
387,LOG,2018-11-18T06:41:37.569Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,(OBS.NAME: SCI_CQTau_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161384),0.0,0.0,,
388,LOG,2018-11-18T05:44:08.822Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB finished (TERMINATED) in 1532 seconds at 2018-11-18T05:44:08,0.0,0.0,,
389,LOG,2018-11-27T15:22:01.238Z,GRAVITY,wgv,wgv,wgv,bob_36520,134.0,seq,,,,OB finished (TERMINATED) in 777 seconds at 2018-11-27T15:22:01,0.0,0.0,,
390,LOG,2018-11-27T15:40:29.387Z,GRAVITY,wgv,wgv,wgv,bob_36520,134.0,seq,,,,OB finished (TERMINATED) in 1010 seconds at 2018-11-27T15:40:29,0.0,0.0,,
391,LOG,2018-11-27T14:57:21.466Z,GRAVITY,wgv,wgv,wgv,bob_36520,134.0,seq,,,,OB started at 2018-11-27T14:57:21,0.0,0.0,,
392,LOG,2018-11-28T06:31:39.378Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB paused at 2018-11-28T06:31:39,0.0,0.0,,
393,LOG,2018-11-28T06:31:59.787Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB continued at 2018-11-28T06:31:59,0.0,0.0,,
394,LOG,2018-11-28T05:58:30.327Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB started at 2018-11-28T05:58:30,0.0,0.0,,
395,LOG,2018-11-18T11:38:57.807Z,GRAVITY,wgv,wgv,wgv,bob_ins,176.0,seq,,,,OB finished (TERMINATED) in 9687 seconds at 2018-11-18T11:38:57,0.0,0.0,,
396,LOG,2018-11-26T01:39:17.440Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB paused at 2018-11-26T01:39:17,0.0,0.0,,
397,LOG,2018-11-26T01:39:20.256Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB continued at 2018-11-26T01:39:20,0.0,0.0,,
398,LOG,2018-11-27T08:36:39.038Z,GRAVITY,wgv,wgv,wgv,bob_ins,210.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0.0,0.0,,
399,LOG,2018-11-18T08:44:40.690Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,(OBS.NAME: CAL_V590Mon // OBS.ID: 2132848),0.0,0.0,,
400,LOG,2018-11-18T08:44:18.229Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB finished (TERMINATED) in 2383 seconds at 2018-11-18T08:44:18,0.0,0.0,,
401,LOG,2018-11-18T08:57:30.123Z,GRAVITY,wgv,wgv,wgv,bob_ins,176.0,seq,,,,OB started at 2018-11-18T08:57:30,0.0,0.0,,
402,LOG,2018-11-18T08:57:30.124Z,GRAVITY,wgv,wgv,wgv,bob_ins,176.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0.0,0.0,,
403,LOG,2018-11-26T02:29:39.509Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB continued at 2018-11-26T02:29:39,0.0,0.0,,
404,LOG,2018-11-28T06:26:06.333Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB started at 2018-11-28T06:26:06,0.0,0.0,,
405,LOG,2018-11-28T06:26:06.333Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,(OBS.NAME: SCI_MWC158 // OBS.ID: 2166106),0.0,0.0,,
406,LOG,2018-11-28T06:14:23.442Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB continued at 2018-11-28T06:14:23,0.0,0.0,,
407,LOG,2018-11-28T07:11:25.155Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB finished (TERMINATED) in 2719 seconds at 2018-11-28T07:11:25,0.0,0.0,,
408,LOG,2018-11-28T07:11:33.685Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB started at 2018-11-28T07:11:33,0.0,0.0,,
409,LOG,2018-11-28T07:15:53.821Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB paused at 2018-11-28T07:15:53,0.0,0.0,,
410,LOG,2018-11-28T07:15:56.800Z,GRAVITY,wgv,wgv,wgv,bob_22423,233.0,seq,,,,OB continued at 2018-11-28T07:15:56,0.0,0.0,,
411,LOG,2018-11-19T06:45:55.914Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB finished (TERMINATED) in 2403 seconds at 2018-11-19T06:45:55,0.0,0.0,,
412,LOG,2018-11-19T06:48:05.433Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: CAL_BD+23734_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161362),0.0,0.0,,
413,LOG,2018-11-19T06:05:38.980Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB finished (TERMINATED) in 2169 seconds at 2018-11-19T06:05:38,0.0,0.0,,
414,LOG,2018-11-19T10:45:11.122Z,GRAVITY,wgv,wgv,wgv,bob_ins,242.0,seq,,,,OB finished (TERMINATED) in 7413 seconds at 2018-11-19T10:45:11,0.0,0.0,,
415,LOG,2018-11-20T09:17:47.085Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB finished (TERMINATED) in 1311 seconds at 2018-11-20T09:17:47,0.0,0.0,,
416,LOG,2018-11-19T08:25:06.228Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB finished (TERMINATED) in 1793 seconds at 2018-11-19T08:25:06,0.0,0.0,,
417,LOG,2018-11-19T08:26:09.613Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: SCI_V590Mon // OBS.ID: 2132845),0.0,0.0,,
418,LOG,2018-11-19T08:41:38.969Z,GRAVITY,wgv,wgv,wgv,bob_ins,242.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0.0,0.0,,
419,LOG,2018-11-26T23:34:14.584Z,GRAVITY,wgv,wgv,wgv,bob_18700,102.0,seq,,,,OB finished (TERMINATED) in 6319 seconds at 2018-11-26T23:34:14,0.0,0.0,,
420,LOG,2018-11-27T05:59:17.542Z,GRAVITY,wgv,wgv,wgv,bob_18700,102.0,seq,,,,OB paused at 2018-11-27T05:59:17,0.0,0.0,,
421,LOG,2018-11-27T06:11:03.134Z,GRAVITY,wgv,wgv,wgv,bob_18700,102.0,seq,,,,(OBS.NAME: SCI_MWC158 // OBS.ID: 2166095),0.0,0.0,,
422,LOG,2018-11-27T06:17:56.072Z,GRAVITY,wgv,wgv,wgv,bob_18700,102.0,seq,,,,OB paused at 2018-11-27T06:17:56,0.0,0.0,,
423,LOG,2018-11-27T06:17:58.550Z,GRAVITY,wgv,wgv,wgv,bob_18700,102.0,seq,,,,OB continued at 2018-11-27T06:17:58,0.0,0.0,,
424,LOG,2018-11-27T06:10:52.728Z,GRAVITY,wgv,wgv,wgv,bob_18700,102.0,seq,,,,OB finished (TERMINATED) in 2390 seconds at 2018-11-27T06:10:52,0.0,0.0,,
425,LOG,2018-12-01T12:23:31.680Z,GRAVITY,wgv,wgv,wgv,bob_ins,183.0,seq,,,,OB finished (TERMINATED) in 13606 seconds at 2018-12-01T12:23:31,0.0,0.0,,
426,LOG,2018-11-27T05:31:02.777Z,GRAVITY,wgv,wgv,wgv,bob_18700,102.0,seq,,,,(OBS.NAME: CAL_HD45674 // OBS.ID: 2166092),0.0,0.0,,
427,LOG,2018-12-01T20:53:34.076Z,GRAVITY,wgv,wgv,wgv,bob_47608,64.0,seq,,,,OB started at 2018-12-01T20:53:34,0.0,0.0,,
428,LOG,2018-11-26T02:51:43.615Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB paused at 2018-11-26T02:51:43,0.0,0.0,,
429,LOG,2018-11-26T03:35:01.643Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,(OBS.NAME: CAL_HD44666 // OBS.ID: 2176925),0.0,0.0,,
430,LOG,2018-11-18T05:45:24.066Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T05:45:24,0.0,0.0,,
431,LOG,2018-11-26T03:09:03.036Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,(OBS.NAME: SCI_BetaPic // OBS.ID: 2176922),0.0,0.0,,
432,LOG,2018-11-19T03:12:06.707Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB aborted after 573 seconds at 2018-11-19T03:12:06,0.0,0.0,,
433,LOG,2018-11-20T06:23:58.790Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB finished (TERMINATED) in 2018 seconds at 2018-11-20T06:23:58,0.0,0.0,,
434,LOG,2018-11-19T03:34:01.443Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
435,LOG,2018-11-20T06:53:17.591Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,(OBS.NAME: SCI_GVTau // OBS.ID: 2149174),0.0,0.0,,
436,LOG,2018-11-20T06:24:31.656Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB started at 2018-11-20T06:24:31,0.0,0.0,,
437,LOG,2018-11-20T05:16:49.742Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,(OBS.NAME: CAL_BD+25_697 // OBS.ID: 2075135),0.0,0.0,,
438,LOG,2018-11-19T03:14:06.621Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T03:14:06,0.0,0.0,,
439,LOG,2018-11-21T08:37:50.024Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 670 seconds at 2018-11-21T08:37:50,0.0,0.0,,
440,LOG,2018-11-21T08:37:58.495Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T08:37:58,0.0,0.0,,
441,LOG,2018-11-21T08:55:11.737Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 339 seconds at 2018-11-21T08:55:11,0.0,0.0,,
