,logtype,@timestamp,system,hostname,loghost,envname,procname,procid,module,keywname,keywvalue,keymask,logtext,errstack,errstackidx,errlocation,errseverity,keywmask
459,LOG,2019-01-28T08:55:59.822Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB aborted after 1341 seconds at 2019-01-28T08:55:59,0,0,,,
460,LOG,2019-01-28T08:56:04.178Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB started at 2019-01-28T08:56:04,0,0,,,
461,LOG,2019-01-28T08:59:09.316Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,(OBS.NAME: SCI_AlphaCenAB-swap-20190121A // OBS.ID: 2176861),0,0,,,
462,LOG,2019-01-28T08:30:28.572Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB continued at 2019-01-28T08:30:28,0,0,,,
463,LOG,2019-01-28T08:33:38.927Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB started at 2019-01-28T08:33:38,0,0,,,
464,LOG,2019-01-28T08:33:38.927Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,(OBS.NAME: SCI_AlphaCenAB-swap-20190121A // OBS.ID: 2176861),0,0,,,
465,LOG,2019-02-03T03:26:32.306,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,(OBS.NAME: B02_HD61935_MED_SPLIT // OBS.ID: 200452393),0,0,,,
466,LOG,2019-01-21T06:31:04.830Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T06:31:04,0,0,,,
467,LOG,2019-01-21T06:31:04.830Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: CAL_TW_Hya // OBS.ID: 2261916),0,0,,,
468,LOG,2019-01-28T07:42:31.937Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB continued at 2019-01-28T07:42:31,0,0,,,
469,LOG,2019-01-28T07:15:53.408Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,(OBS.NAME: SCI_AlphaCenAB-swap-20190121A // OBS.ID: 2176876),0,0,,,
470,LOG,2019-01-26T03:18:39.708Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,ACK ABORT (red),0,0,,,
471,LOG,2019-01-26T03:18:39.720Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,OB aborted after 5219 seconds at 2019-01-26T03:18:39,0,0,,,
472,LOG,2019-02-01T23:17:37.469,GRAVITY,wgv,wgv,wgv,bob_6075,230,seq,,,,OB paused at 2019-02-01T23:17:37,0,0,,,
473,LOG,2019-01-28T07:51:45.706Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB paused at 2019-01-28T07:51:45,0,0,,,
474,LOG,2019-02-01T23:33:21.248,GRAVITY,wgv,wgv,wgv,bob_6075,230,seq,,,,OB continued at 2019-02-01T23:33:21,0,0,,,
475,LOG,2019-01-28T07:31:04.488Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,ERROR: ACK ABORT (red),0,0,,,
476,LOG,2019-01-28T07:31:07.609Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,(OBS.NAME: SCI_AlphaCenAB-swap-20190121A // OBS.ID: 2176876),0,0,,,
477,LOG,2019-01-21T09:03:41.048Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB aborted after 194 seconds at 2019-01-21T09:03:41,0,0,,,
478,LOG,2019-01-21T04:50:01.771Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,ACK ABORT (red),0,0,,,
479,LOG,2019-01-21T09:37:46.123Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,ACK ABORT (red),0,0,,,
480,LOG,2019-01-21T06:17:23.383Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB finished (TERMINATED) in 1015 seconds at 2019-01-21T06:17:23,0,0,,,
481,LOG,2019-01-21T06:20:56.198Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T06:20:56,0,0,,,
482,LOG,2019-01-26T08:05:28.760Z,GRAVITY,wgv,wgv,wgv,bob_ins,125,seq,,,,OB started at 2019-01-26T08:05:28,0,0,,,
483,LOG,2019-01-21T06:30:33.033Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB aborted after 573 seconds at 2019-01-21T06:30:29,0,0,,,
484,LOG,2019-01-21T05:40:02.237Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T05:40:02,0,0,,,
485,LOG,2019-01-21T05:40:02.237Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: SCI_NGC_2024_IRS_2 // OBS.ID: 2261891),0,0,,,
486,LOG,2019-02-03T09:12:09.830,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB finished (TERMINATED) in 1499 seconds at 2019-02-03T09:12:09,0,0,,,
487,LOG,2019-01-21T06:00:17.629Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,ACK ABORT (red),0,0,,,
488,LOG,2019-02-03T09:33:42.374,GRAVITY,wgv,wgv,wgv,bob_ins,180,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
489,LOG,2019-01-28T07:47:02.214Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB continued at 2019-01-28T07:47:02,0,0,,,
490,LOG,2019-01-21T18:59:35.703Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
491,LOG,2019-01-21T19:08:18.134Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB started at 2019-01-21T19:08:18,0,0,,,
492,LOG,2019-01-21T19:08:18.134Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
493,LOG,2019-01-23T06:36:43.951Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1310 seconds at 2019-01-23T06:36:43,0,0,,,
494,LOG,2019-01-23T12:00:19.408Z,GRAVITY,wgv,wgv,wgv,bob_ins,69,seq,,,,OB finished (TERMINATED) in 7990 seconds at 2019-01-23T12:00:19,0,0,,,
495,LOG,2019-01-21T14:22:24.976Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,OB finished (TERMINATED) in 7399 seconds at 2019-01-21T14:22:24,0,0,,,
496,LOG,2019-01-21T14:44:44.444Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,OB started at 2019-01-21T14:44:44,0,0,,,
497,LOG,2019-01-21T14:44:44.444Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
498,LOG,2019-01-22T04:12:16.027Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 3144 seconds at 2019-01-22T04:12:16,0,0,,,
499,LOG,2019-01-22T04:14:13.047Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: SCI_RAFGL_961_A // OBS.ID: 2261941),0,0,,,
500,LOG,2019-01-21T23:32:05.548Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB started at 2019-01-21T23:32:05,0,0,,,
501,LOG,2019-01-22T00:02:01.348Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB started at 2019-01-22T00:02:01,0,0,,,
502,LOG,2019-01-22T03:19:52.669Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: SCI_RAFGL_961_A // OBS.ID: 2261941),0,0,,,
503,LOG,2019-01-22T23:52:54.205Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-22T23:52:54,0,0,,,
504,LOG,2019-01-23T01:36:04.741Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB continued at 2019-01-23T01:36:04,0,0,,,
505,LOG,2019-01-22T20:52:40.109Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-22T20:52:40,0,0,,,
506,LOG,2019-01-23T02:38:38.467Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: CAL_HD_30605_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257385),0,0,,,
507,LOG,2019-01-23T05:53:33.627Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1819 seconds at 2019-01-23T05:53:33,0,0,,,
508,LOG,2019-01-25T08:03:20.014Z,GRAVITY,wgv,wgv,wgv,bob_ins,238,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
509,LOG,2019-01-23T00:16:06.089Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: CAL_HD_55526_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257452),0,0,,,
510,LOG,2019-01-23T00:57:31.985Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 2485 seconds at 2019-01-23T00:57:31,0,0,,,
511,LOG,2019-01-23T00:58:40.511Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-23T00:58:40,0,0,,,
512,LOG,2019-01-23T00:58:40.512Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: SCI_HD_53917_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257323),0,0,,,
513,LOG,2019-01-23T03:25:06.795Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1322 seconds at 2019-01-23T03:25:06,0,0,,,
514,LOG,2019-01-23T03:25:41.269Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-23T03:25:41,0,0,,,
515,LOG,2019-01-23T03:02:35.178Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1437 seconds at 2019-01-23T03:02:35,0,0,,,
516,LOG,2019-01-23T04:37:24.139Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1515 seconds at 2019-01-23T04:37:24,0,0,,,
517,LOG,2019-01-23T04:38:01.620Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: CAL_HD_46815_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257479),0,0,,,
518,LOG,2019-01-23T05:23:14.988Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-23T05:23:14,0,0,,,
519,LOG,2019-01-22T23:52:45.127Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB aborted after 10797 seconds at 2019-01-22T23:52:37,0,0,,,
520,LOG,2019-01-22T23:52:54.205Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,
521,LOG,2019-01-23T00:02:24.961Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: CAL_HD_55526_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257452),0,0,,,
522,LOG,2019-01-23T00:15:43.640Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,ERROR: ACK ABORT (red),0,0,,,
523,LOG,2019-02-03T19:40:19.867,GRAVITY,wgv,wgv,wgv,bob_ins,180,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
524,LOG,2019-02-03T20:29:55.731,GRAVITY,wgv,wgv,wgv,bob_ins,180,seq,,,,OB aborted after 2976 seconds at 2019-02-03T20:29:55,0,0,,,
525,LOG,2019-02-03T12:46:27.713,GRAVITY,wgv,wgv,wgv,bob_ins,180,seq,,,,OB finished (TERMINATED) in 3031 seconds at 2019-02-03T12:46:27,0,0,,,
526,LOG,2019-02-01T23:56:26.736,GRAVITY,wgv,wgv,wgv,bob_6075,230,seq,,,,OB finished (TERMINATED) in 6809 seconds at 2019-02-01T23:56:26,0,0,,,
527,LOG,2019-02-03T03:26:32.306,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB started at 2019-02-03T03:26:32,0,0,,,
528,LOG,2019-02-03T03:49:32.101,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB started at 2019-02-03T03:49:32,0,0,,,
529,LOG,2019-02-03T04:52:09.427,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB started at 2019-02-03T04:52:09,0,0,,,
530,LOG,2019-02-03T06:25:30.559,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB finished (TERMINATED) in 2889 seconds at 2019-02-03T06:25:30,0,0,,,
531,LOG,2019-02-03T06:25:44.829,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB started at 2019-02-03T06:25:44,0,0,,,
532,LOG,2019-02-03T07:49:56.812,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB started at 2019-02-03T07:49:56,0,0,,,
533,LOG,2019-02-03T07:49:56.839,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB paused at 2019-02-03T07:49:56,0,0,,,
534,LOG,2019-02-03T07:50:01.611,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB continued at 2019-02-03T07:50:01,0,0,,,
535,LOG,2019-02-03T08:17:56.399,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,OB finished (TERMINATED) in 1680 seconds at 2019-02-03T08:17:56,0,0,,,
536,LOG,2019-02-03T08:19:02.474,GRAVITY,wgv,wgv,wgv,bob_10834,44,seq,,,,(OBS.NAME: SCI_BI_Cru // OBS.ID: 2285173),0,0,,,
537,LOG,2019-01-22T08:18:14.708Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T08:18:14,0,0,,,
538,LOG,2019-01-22T08:18:14.708Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: SCI_G301.8147_MR_K6.8_MACAO // OBS.ID: 2171141),0,0,,,
539,LOG,2019-01-22T08:48:45.544Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 1831 seconds at 2019-01-22T08:48:45,0,0,,,
540,LOG,2019-01-22T09:03:37.631Z,GRAVITY,wgv,wgv,wgv,bob_ins,134,seq,,,,OB started at 2019-01-22T09:03:37,0,0,,,
541,LOG,2019-01-22T09:04:31.868Z,GRAVITY,wgv,wgv,wgv,bob_ins,134,seq,,,,OB started at 2019-01-22T09:04:31,0,0,,,
542,LOG,2019-01-22T09:04:25.380Z,GRAVITY,wgv,wgv,wgv,bob_ins,134,seq,,,,OB aborted after 1 seconds at 2019-01-22T09:03:38,0,0,,,
543,LOG,2019-01-22T04:14:13.047Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T04:14:13,0,0,,,
544,LOG,2019-01-21T05:03:59.396Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: SCI_NGC_2024_IRS_2 // OBS.ID: 2261891),0,0,,,
545,LOG,2019-01-21T09:38:42.542Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
546,LOG,2019-01-21T09:37:36.408Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,"Parallel : WaitForAll failed, reason : ACK ABORT (red)",0,0,,,
547,LOG,2019-01-21T09:38:42.542Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,OB started at 2019-01-21T09:38:42,0,0,,,
548,LOG,2019-01-22T08:17:42.746Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 1602 seconds at 2019-01-22T08:17:42,0,0,,,
549,LOG,2019-01-22T07:24:22.283Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: SCI_DGCir // OBS.ID: 2139904),0,0,,,
550,LOG,2019-01-22T07:51:00.102Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T07:51:00,0,0,,,
551,LOG,2019-01-22T07:51:00.103Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: CAL_G301.8147_MR_K6.8_MACAO // OBS.ID: 2171224),0,0,,,
552,LOG,2019-01-22T01:32:37.767Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: CAL_HD_36917 // OBS.ID: 2261993),0,0,,,
553,LOG,2019-01-22T01:41:23.150Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB continued at 2019-01-22T01:41:23,0,0,,,
554,LOG,2019-01-22T02:06:34.619Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB continued at 2019-01-22T02:06:34,0,0,,,
555,LOG,2019-01-22T02:52:16.055Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 3216 seconds at 2019-01-22T02:52:16,0,0,,,
556,LOG,2019-01-22T02:52:27.214Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T02:52:27,0,0,,,
557,LOG,2019-01-22T00:45:29.325Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,ACK ABORT (red),0,0,,,
558,LOG,2019-01-22T00:45:48.168Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T00:45:48,0,0,,,
559,LOG,2019-01-22T00:45:48.168Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: CAL_HL_Tau // OBS.ID: 2262017),0,0,,,
560,LOG,2019-01-22T03:16:44.099Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 1457 seconds at 2019-01-22T03:16:44,0,0,,,
561,LOG,2019-02-03T19:40:19.867,GRAVITY,wgv,wgv,wgv,bob_ins,180,seq,,,,OB started at 2019-02-03T19:40:19,0,0,,,
562,LOG,2019-02-03T20:38:36.448,GRAVITY,wgv,wgv,wgv,bob_40835,235,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,
563,LOG,2019-01-21T17:56:19.466Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB started at 2019-01-21T17:56:19,0,0,,,
564,LOG,2019-01-21T17:56:19.467Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,
565,LOG,2019-01-21T19:08:53.356Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB aborted after 11 seconds at 2019-01-21T19:08:29,0,0,,,
566,LOG,2019-01-21T20:09:33.932Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,
567,LOG,2019-01-21T20:33:07.232Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB paused at 2019-01-21T20:33:07,0,0,,,
568,LOG,2019-01-21T23:32:05.548Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,
569,LOG,2019-01-22T00:01:57.867Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB aborted after 88 seconds at 2019-01-21T23:33:33,0,0,,,
570,LOG,2019-01-22T00:02:01.348Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,
571,LOG,2019-01-26T01:50:53.078Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,ERROR: ACK ABORT (red),0,0,,,
572,LOG,2019-01-26T01:49:11.857Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,(OBS.NAME: B02_HD35536_MED_SPLIT // OBS.ID: 200452222),0,0,,,
573,LOG,2019-01-26T01:19:28.959Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,OB finished (TERMINATED) in 5151 seconds at 2019-01-26T01:19:28,0,0,,,
574,LOG,2019-01-26T01:49:11.857Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,OB started at 2019-01-26T01:49:11,0,0,,,
575,LOG,2019-01-26T01:50:53.097Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,OB aborted after 102 seconds at 2019-01-26T01:50:53,0,0,,,
576,LOG,2019-01-26T01:51:40.668Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,(OBS.NAME: B02_HD35536_MED_SPLIT // OBS.ID: 200452222),0,0,,,
577,LOG,2019-01-26T01:51:40.668Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,OB started at 2019-01-26T01:51:40,0,0,,,
578,LOG,2019-01-23T04:12:09.278Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-23T04:12:09,0,0,,,
579,LOG,2019-01-27T06:13:36.628Z,GRAVITY,wgv,wgv,wgv,bob_ins,209,seq,,,,OB started at 2019-01-27T06:13:36,0,0,,,
580,LOG,2019-01-27T06:13:36.628Z,GRAVITY,wgv,wgv,wgv,bob_ins,209,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
581,LOG,2019-01-23T03:49:08.993Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1407 seconds at 2019-01-23T03:49:08,0,0,,,
582,LOG,2019-01-23T03:49:37.882Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: SCI_CE_Tau_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257309),0,0,,,
583,LOG,2019-01-23T04:12:09.278Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: CAL_HD_42049_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257318),0,0,,,
584,LOG,2019-01-23T05:02:12.824Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1451 seconds at 2019-01-23T05:02:12,0,0,,,
585,LOG,2019-01-23T06:55:22.976Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1082 seconds at 2019-01-23T06:55:22,0,0,,,
586,LOG,2019-01-23T06:55:38.821Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-23T06:55:38,0,0,,,
587,LOG,2019-01-23T06:55:38.821Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: CAL_HD_55526_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257452),0,0,,,
588,LOG,2019-01-28T05:48:49.745Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB finished (TERMINATED) in 1707 seconds at 2019-01-28T05:48:49,0,0,,,
589,LOG,2019-01-28T07:31:07.609Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB started at 2019-01-28T07:31:07,0,0,,,
590,LOG,2019-01-22T00:22:03.414Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,(OBS.NAME: CAL_HL_Tau // OBS.ID: 2262017),0,0,,,
591,LOG,2019-01-22T00:45:23.049Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: CAL_HL_Tau // OBS.ID: 2262017),0,0,,,
592,LOG,2019-01-22T00:45:29.312Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,ERROR: ACK ABORT (red),0,0,,,
593,LOG,2019-01-22T02:52:27.214Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: CAL_RAFGL_961_A // OBS.ID: 2261948),0,0,,,
594,LOG,2019-01-26T03:18:46.365Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,(OBS.NAME: B02_HD35536_MED_SPLIT // OBS.ID: 200452222),0,0,,,
595,LOG,2019-01-22T00:51:55.875Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB paused at 2019-01-22T00:51:55,0,0,,,
596,LOG,2019-01-22T01:23:19.124Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,ERROR: ACK ABORT (red),0,0,,,
597,LOG,2019-01-22T01:23:19.149Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB aborted after 423 seconds at 2019-01-22T01:23:19,0,0,,,
598,LOG,2019-01-22T01:31:23.043Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB aborted after 241 seconds at 2019-01-22T01:31:23,0,0,,,
599,LOG,2019-01-22T01:32:37.767Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T01:32:37,0,0,,,
600,LOG,2019-01-22T01:40:44.796Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB paused at 2019-01-22T01:40:44,0,0,,,
601,LOG,2019-01-26T03:35:31.378Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,OB finished (TERMINATED) in 1005 seconds at 2019-01-26T03:35:31,0,0,,,
602,LOG,2019-01-22T01:58:17.341Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 1540 seconds at 2019-01-22T01:58:17,0,0,,,
603,LOG,2019-01-22T01:58:40.348Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T01:58:40,0,0,,,
604,LOG,2019-01-22T01:58:40.348Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: SCI_HD_36917 // OBS.ID: 2261990),0,0,,,
605,LOG,2019-01-22T02:06:16.299Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB paused at 2019-01-22T02:06:16,0,0,,,
606,LOG,2019-01-28T07:46:49.002Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB paused at 2019-01-28T07:46:49,0,0,,,
607,LOG,2019-01-22T03:19:52.669Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T03:19:52,0,0,,,
608,LOG,2019-01-23T01:28:20.855Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1780 seconds at 2019-01-23T01:28:20,0,0,,,
609,LOG,2019-01-23T01:28:57.342Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-23T01:28:57,0,0,,,
610,LOG,2019-01-23T01:28:57.342Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,(OBS.NAME: CAL_HD_55526_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257452),0,0,,,
611,LOG,2019-01-23T02:36:57.019Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1309 seconds at 2019-01-23T02:36:57,0,0,,,
612,LOG,2019-01-23T01:35:40.985Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB paused at 2019-01-23T01:35:40,0,0,,,
